,Date,HC_trend,HC_yhat_lower,HC_yhat_upper,HC_trend_lower,HC_trend_upper,HC_additive_terms,HC_additive_terms_lower,HC_additive_terms_upper,HC_weekly,HC_weekly_lower,HC_weekly_upper,HC_yearly,HC_yearly_lower,HC_yearly_upper,HC_multiplicative_terms,HC_multiplicative_terms_lower,HC_multiplicative_terms_upper,HC_yhat,DET_trend,DET_yhat_lower,DET_yhat_upper,DET_trend_lower,DET_trend_upper,DET_additive_terms,DET_additive_terms_lower,DET_additive_terms_upper,DET_weekly,DET_weekly_lower,DET_weekly_upper,DET_yearly,DET_yearly_lower,DET_yearly_upper,DET_multiplicative_terms,DET_multiplicative_terms_lower,DET_multiplicative_terms_upper,DET_yhat,DETI_ds,DETI_trend,DETI_yhat_lower,DETI_yhat_upper,DETI_trend_lower,DETI_trend_upper,DETI_additive_terms,DETI_additive_terms_lower,DETI_additive_terms_upper,DETI_weekly,DETI_weekly_lower,DETI_weekly_upper,DETI_yearly,DETI_yearly_lower,DETI_yearly_upper,DETI_multiplicative_terms,DETI_multiplicative_terms_lower,DETI_multiplicative_terms_upper,DETI_yhat
51,2018-04-01,46061.143650409125,-24019.73676566913,31860.47222114816,46061.143650409125,46061.143650409125,-41213.73356883016,-41213.73356883016,-41213.73356883016,212.51644209281218,212.51644209281218,212.51644209281218,-41426.25001092298,-41426.25001092298,-41426.25001092298,0.0,0.0,0.0,4847.410081578964,91158.51347226264,54256.41103837578,100367.36877925952,91158.51347226264,91158.51347226264,-13263.37858188789,-13263.37858188789,-13263.37858188789,57.50870182973071,57.50870182973071,57.50870182973071,-13320.88728371762,-13320.88728371762,-13320.88728371762,0.0,0.0,0.0,77895.13489037476,2018-04-01,15358.5598139245,3350.5345911447207,17056.61344506022,15358.5598139245,15358.5598139245,-5072.033855663986,-5072.033855663986,-5072.033855663986,218.61395134192804,218.61395134192804,218.61395134192804,-5290.647807005915,-5290.647807005915,-5290.647807005915,0.0,0.0,0.0,10286.525958260514
52,2018-05-01,46003.522505355155,-9111.867367897798,44213.65609667878,46003.522505355155,46003.522505355155,-28689.817274213805,-28689.817274213805,-28689.817274213805,5470.407967147358,5470.407967147358,5470.407967147358,-34160.225241361164,-34160.225241361164,-34160.225241361164,0.0,0.0,0.0,17313.70523114135,91317.28037541102,72082.40894482886,120165.76588192442,91317.28037541104,91317.28037541104,4213.196331472886,4213.196331472886,4213.196331472886,-7911.308334103265,-7911.308334103265,-7911.308334103265,12124.50466557615,12124.50466557615,12124.50466557615,0.0,0.0,0.0,95530.47670688391,2018-05-01,15555.872758413048,1269.2588677875465,14406.705496730892,15555.872758413048,15555.872758413048,-7853.257319693641,-7853.257319693641,-7853.257319693641,-862.5944713686315,-862.5944713686315,-862.5944713686315,-6990.662848325008,-6990.662848325008,-6990.662848325008,0.0,0.0,0.0,7702.615438719407
53,2018-06-01,45943.98065546605,55822.90272952747,106759.31668216875,45943.98065546605,45943.98065546605,35067.81587018495,35067.81587018495,35067.81587018495,-6826.216798018772,-6826.216798018772,-6826.216798018772,41894.032668203734,41894.032668203734,41894.032668203734,0.0,0.0,0.0,81011.796525651,91481.33950866434,61409.74914533099,112304.52510324647,91481.33950866436,91481.33950866436,-5039.382839707818,-5039.382839707818,-5039.382839707818,4532.547295459048,4532.547295459048,4532.547295459048,-9571.930135166867,-9571.930135166867,-9571.930135166867,0.0,0.0,0.0,86441.95666895653,2018-06-01,15759.762801051216,3182.1743761084654,16885.73465274858,15759.762801051216,15759.762801051216,-5657.717620132525,-5657.717620132525,-5657.717620132525,514.4175602648995,514.4175602648995,514.4175602648995,-6172.135180397424,-6172.135180397424,-6172.135180397424,0.0,0.0,0.0,10102.045180918692
54,2018-07-01,45886.35951042407,84990.34521805453,137746.08052870884,45886.35951042407,45886.35951042407,67892.79787505264,67892.79787505264,67892.79787505264,212.5164420928012,212.5164420928012,212.5164420928012,67680.28143295985,67680.28143295985,67680.28143295985,0.0,0.0,0.0,113779.1573854767,91640.20302220843,51506.389893361295,101840.55645137042,91640.20302220843,91640.20302220843,-14467.715365577145,-14467.715365577145,-14467.715365577145,57.50870182628872,57.50870182628872,57.50870182628872,-14525.224067403436,-14525.224067403436,-14525.224067403436,0.0,0.0,0.0,77172.48765663129,2018-07-01,15957.075744861431,3135.0337403922063,16884.040019769345,15957.075744861431,15957.075744861431,-5950.259376862619,-5950.259376862619,-5950.259376862619,218.61395134229863,218.61395134229863,218.61395134229863,-6168.873328204918,-6168.873328204918,-6168.873328204918,0.0,0.0,0.0,10006.816367998812
55,2018-08-01,45826.81766054736,39445.524335154776,94031.19850373357,45826.81766054736,45826.81766054736,20812.83394852823,20812.83394852823,20812.83394852823,-9965.185437054648,-9965.185437054648,-9965.185437054648,30778.019385582873,30778.019385582873,30778.019385582873,0.0,0.0,0.0,66639.65160907559,91804.36198620399,85724.54975455334,132027.88104434448,91804.36198620399,91804.36198620399,17707.935092164105,17707.935092164105,17707.935092164105,-3622.202814824415,-3622.202814824415,-3622.202814824415,21330.13790698852,21330.13790698852,21330.13790698852,0.0,0.0,0.0,109512.2970783681,2018-08-01,16160.965786798655,8629.764410710979,21989.83587422491,16160.965786798655,16160.965786798655,-939.8419646287089,-939.8419646287089,-939.8419646287089,538.2363197472748,538.2363197472748,538.2363197472748,-1478.078284375984,-1478.078284375984,-1478.078284375984,0.0,0.0,0.0,15221.123822169946
56,2018-09-01,45767.27581067065,72021.48390275238,129360.11457987975,45767.27581067065,45767.27581067065,55731.80924521526,55731.80924521526,55731.80924521526,10607.244153674514,10607.244153674514,10607.244153674514,45124.56509154074,45124.56509154074,45124.56509154074,0.0,0.0,0.0,101499.08505588592,91968.52095019954,131615.72119623693,177686.0285494618,91968.52095019954,91968.52095019954,63065.84903040077,63065.84903040077,63065.84903040077,-524.0176765164558,-524.0176765164558,-524.0176765164558,63589.86670691723,63589.86670691723,63589.86670691723,0.0,0.0,0.0,155034.3699806003,2018-09-01,16364.855828735876,18600.45155349422,32356.378598782656,16364.855828735876,16364.855828735876,9209.402878547478,9209.402878547478,9209.402878547478,212.7726817003909,212.7726817003909,212.7726817003909,8996.630196847085,8996.630196847085,8996.630196847085,0.0,0.0,0.0,25574.258707283356
57,2018-10-01,45709.654665628674,64167.15924973163,116599.82493563976,45709.654665628674,45709.654665628674,43950.12506002324,43950.12506002324,43950.12506002324,2140.5827625755865,2140.5827625755865,2140.5827625755865,41809.54229744765,41809.54229744765,41809.54229744765,0.0,0.0,0.0,89659.77972565191,92127.38446374363,109486.35744025615,159397.61064218116,92127.38446374363,92127.38446374363,40664.16260128416,40664.16260128416,40664.16260128416,13582.971647060172,13582.971647060172,13582.971647060172,27081.190954223985,27081.190954223985,27081.190954223985,0.0,0.0,0.0,132791.5470650278,2018-10-01,16562.16877254609,21831.15282253406,35025.84250087252,16562.16877254609,16562.16877254609,11518.551024166278,11518.551024166278,11518.551024166278,918.8515058547123,918.8515058547123,918.8515058547123,10599.699518311569,10599.699518311569,10599.699518311569,0.0,0.0,0.0,28080.71979671237
58,2018-11-01,45650.11281575197,38121.784439636205,91656.55549524032,45650.11281575197,45650.11281575197,19693.995790626555,19693.995790626555,19693.995790626555,-1639.3490903882907,-1639.3490903882907,-1639.3490903882907,21333.344881014844,21333.344881014844,21333.344881014844,0.0,0.0,0.0,65344.108606378526,92291.54342773918,79452.18136860331,129716.01131907234,92291.54342773918,92291.54342773918,12836.761080237307,12836.761080237307,12836.761080237307,-6115.498818885329,-6115.498818885329,-6115.498818885329,18952.259899122637,18952.259899122637,18952.259899122637,0.0,0.0,0.0,105128.30450797649,2018-11-01,16766.058814483313,16471.8533936497,29665.853286985417,16766.058814483313,16766.058814483313,6136.6968734144675,6136.6968734144675,6136.6968734144675,-1540.2975475386236,-1540.2975475386236,-1540.2975475386236,7676.994420953091,7676.994420953091,7676.994420953091,0.0,0.0,0.0,22902.75568789778
59,2018-12-01,45592.49167070999,26078.0427829088,78816.16358608063,45592.49167070999,45592.49167070999,6516.866507924087,6516.866507924087,6516.866507924087,10607.244153675478,10607.244153675478,10607.244153675478,-4090.37764575139,-4090.37764575139,-4090.37764575139,0.0,0.0,0.0,52109.35817863408,92450.40694128326,57811.81247326836,109420.35589491716,92450.40694128326,92450.40694128326,-9978.11785332767,-9978.11785332767,-9978.11785332767,-524.0176765175111,-524.0176765175111,-524.0176765175111,-9454.100176810158,-9454.100176810158,-9454.100176810158,0.0,0.0,0.0,82472.28908795559,2018-12-01,16963.371758293524,13328.71647156201,26919.557054404602,16963.371758293524,16963.371758293524,2964.23189535865,2964.23189535865,2964.23189535865,212.77268169995133,212.77268169995133,212.77268169995133,2751.4592136586984,2751.4592136586984,2751.4592136586984,0.0,0.0,0.0,19927.603653652175
60,2019-01-01,45532.94982083328,-3984.2221230275613,48945.818833237994,45532.94982083328,45532.94982083328,-23809.767738757077,-23809.767738757077,-23809.767738757077,5470.407967097697,5470.407967097697,5470.407967097697,-29280.175705854774,-29280.175705854774,-29280.175705854774,0.0,0.0,0.0,21723.182082076204,92614.56590527883,27077.201107312616,73841.52348061037,92614.56590527883,92614.56590527883,-42177.754641624764,-42177.754641624764,-42177.754641624764,-7911.308334118045,-7911.308334118045,-7911.308334118045,-34266.44630750672,-34266.44630750672,-34266.44630750672,0.0,0.0,0.0,50436.81126365406,2019-01-01,17167.261800230746,10661.359638618347,23995.35016894753,17167.261800230746,17167.261800230746,-88.51655660891929,-88.51655660891929,-88.51655660891929,-862.5944713659817,-862.5944713659817,-862.5944713659817,774.0779147570624,774.0779147570624,774.0779147570624,0.0,0.0,0.0,17078.745243621826
61,2019-02-01,45473.40797095657,-26361.911362783736,28888.740922907324,45473.40797095657,45473.40797095657,-42771.056163898014,-42771.056163898014,-42771.056163898014,-6826.216798037186,-6826.216798037186,-6826.216798037186,-35944.83936586083,-35944.83936586083,-35944.83936586083,0.0,0.0,0.0,2702.351807058556,92778.72486927437,43797.73373201239,92681.68739279668,92778.72486927437,92778.72486927437,-25198.218501815274,-25198.218501815274,-25198.218501815274,4532.5472955043615,4532.5472955043615,4532.5472955043615,-29730.76579731963,-29730.76579731963,-29730.76579731963,0.0,0.0,0.0,67580.50636745911,2019-02-01,17371.151842167972,10222.804899559576,23769.479678309104,17371.151842167972,17371.151842167972,-446.1048299038707,-446.1048299038707,-446.1048299038707,514.4175602703839,514.4175602703839,514.4175602703839,-960.5223901742547,-960.5223901742547,-960.5223901742547,0.0,0.0,0.0,16925.0470122641
62,2019-03-01,45419.62823558406,-28215.59376733192,24205.63755082707,45419.62823558406,45419.62823558406,-46555.60463904552,-46555.60463904552,-46555.60463904552,-6826.216798029272,-6826.216798029272,-6826.216798029272,-39729.38784101625,-39729.38784101625,-39729.38784101625,0.0,0.0,0.0,-1135.9764034614636,92926.99748191552,49133.04848771861,96075.48958453494,92926.99748191552,92926.99748191552,-20972.25684256709,-20972.25684256709,-20972.25684256709,4532.547295506147,4532.547295506147,4532.547295506147,-25504.804138073243,-25504.804138073243,-25504.804138073243,0.0,0.0,0.0,71954.74063934843,2019-03-01,17555.31058972417,10229.213240394116,23032.663909909996,17555.31058972417,17555.31058972417,-618.8119781499734,-618.8119781499734,-618.8119781499734,514.4175602715395,514.4175602715395,514.4175602715395,-1133.229538421513,-1133.229538421513,-1133.229538421513,0.0,0.0,0.0,16936.498611574196
63,2019-04-01,45360.08638570735,-17128.926792529608,34001.04424660133,45360.08638570735,45360.08638570735,-36334.23080216367,-36334.23080216367,-36334.23080216367,2140.582762577721,2140.582762577721,2140.582762577721,-38474.81356474139,-38474.81356474139,-38474.81356474139,0.0,0.0,0.0,9025.855583543678,93091.15644591107,74967.93953397176,126853.90410473089,93091.15644591107,93091.15644591107,7495.957101317342,7495.957101317342,7495.957101317342,13582.971647061164,13582.971647061164,13582.971647061164,-6087.014545743821,-6087.014545743821,-6087.014545743821,0.0,0.0,0.0,100587.11354722841,2019-04-01,17759.20063166139,6294.387441498687,19471.810129345416,17759.20063166139,17759.20063166139,-4949.669403634885,-4949.669403634885,-4949.669403634885,918.8515058544243,918.8515058544243,918.8515058544243,-5868.52090948931,-5868.52090948931,-5868.52090948931,0.0,0.0,0.0,12809.531228026506
64,2019-05-01,45302.46524066537,-21104.433188471536,36136.823024887926,45302.46524066537,45302.46524066537,-38220.897906222366,-38220.897906222366,-38220.897906222366,-9965.185437070495,-9965.185437070495,-9965.185437070495,-28255.712469151866,-28255.712469151866,-28255.712469151866,0.0,0.0,0.0,7081.567334443003,93250.01995945517,70719.50150831643,116694.8206043304,93250.01995945517,93250.01995945517,1089.341063984655,1089.341063984655,1089.341063984655,-3622.20281481979,-3622.20281481979,-3622.20281481979,4711.543878804446,4711.543878804446,4711.543878804446,0.0,0.0,0.0,94339.36102343982,2019-05-01,17956.513575471607,3607.5366439626146,16842.90609965908,17956.513575471607,17956.513575471607,-7688.3215433091345,-7688.3215433091345,-7688.3215433091345,538.2363197461381,538.2363197461381,538.2363197461381,-8226.557863055272,-8226.557863055272,-8226.557863055272,0.0,0.0,0.0,10268.192032162471
65,2019-06-01,45242.92339078866,79547.99861459495,133151.85910383894,45242.92339078866,45242.92339078866,60058.902196272466,60058.902196272466,60058.902196272466,10607.244153677402,10607.244153677402,10607.244153677402,49451.65804259506,49451.65804259506,49451.65804259506,0.0,0.0,0.0,105301.82558706112,93414.17892345072,59469.44640995092,106701.50411479201,93414.17892345072,93414.17892345072,-9903.89249013914,-9903.89249013914,-9903.89249013914,-524.0176765196242,-524.0176765196242,-524.0176765196242,-9379.874813619515,-9379.874813619515,-9379.874813619515,0.0,0.0,0.0,83510.28643331157,2019-06-01,18160.40361740883,5440.318712357158,18426.544601545917,18160.40361740883,18160.40361740883,-6328.91475945791,-6328.91475945791,-6328.91475945791,212.77268169907228,212.77268169907228,212.77268169907228,-6541.687441156982,-6541.687441156982,-6541.687441156982,0.0,0.0,0.0,11831.488857950919
66,2019-07-01,45185.30224574668,83104.21547420022,136973.3264437145,45185.30224574668,45185.30224574668,65932.85302351159,65932.85302351159,65932.85302351159,2140.5827625853344,2140.5827625853344,2140.5827625853344,63792.270260926256,63792.270260926256,63792.270260926256,0.0,0.0,0.0,111118.15526925828,93573.04243699479,66619.86252022932,113406.03030455814,93573.04243699479,93573.04243699479,-4117.098207417497,-4117.098207417497,-4117.098207417497,13582.971647051192,13582.971647051192,13582.971647051192,-17700.06985446869,-17700.06985446869,-17700.06985446869,0.0,0.0,0.0,89455.94422957729,2019-07-01,18357.716561219044,6186.163567362783,19674.816566489448,18357.716561219044,18357.716561219044,-5415.326683433658,-5415.326683433658,-5415.326683433658,918.8515058536595,918.8515058536595,918.8515058536595,-6334.178189287319,-6334.178189287319,-6334.178189287319,0.0,0.0,0.0,12942.389877785386
67,2019-08-01,45125.76039586998,35061.879842588154,87668.1571391376,45125.76039586998,45125.76039586998,15826.542158360122,15826.542158360122,15826.542158360122,-1639.3490903979093,-1639.3490903979093,-1639.3490903979093,17465.891248758035,17465.891248758035,17465.891248758035,0.0,0.0,0.0,60952.3025542301,93737.20140099035,89635.03745874699,140581.82961711823,93737.20140099035,93737.20140099035,21062.54046241788,21062.54046241788,21062.54046241788,-6115.498818918062,-6115.498818918062,-6115.498818918062,27178.039281335943,27178.039281335943,27178.039281335943,0.0,0.0,0.0,114799.74186340823,2019-08-01,18561.606603156266,10200.895178367567,23859.18835085844,18561.606603156266,18561.606603156266,-1789.156737120587,-1789.156737120587,-1789.156737120587,-1540.2975475421301,-1540.2975475421301,-1540.2975475421301,-248.8591895784569,-248.8591895784569,-248.8591895784569,0.0,0.0,0.0,16772.44986603568
68,2019-09-01,45066.218545993266,53429.07782526439,107624.18791963681,45066.181317060276,45066.25191997884,36111.87585286154,36111.87585286154,36111.87585286154,212.5164420867513,212.5164420867513,212.5164420867513,35899.3594107748,35899.3594107748,35899.3594107748,0.0,0.0,0.0,81178.09439885481,93901.3603649859,137611.52853135113,186422.80140371525,93900.76993373201,93901.88066183716,66917.54589162623,66917.54589162623,66917.54589162623,57.508701833334385,57.508701833334385,57.508701833334385,66860.0371897929,66860.0371897929,66860.0371897929,0.0,0.0,0.0,160818.90625661213,2019-09-01,18765.496645093484,21652.063157892822,35679.210009941715,18765.408763654017,18765.57232670589,9774.559695613,9774.559695613,9774.559695613,218.61395134306156,218.61395134306156,218.61395134306156,9555.945744269935,9555.945744269935,9555.945744269935,0.0,0.0,0.0,28540.056340706484
69,2019-10-01,45008.59740095129,75838.14749418602,130443.14721906725,45008.50312878018,45008.69868774153,58384.6871532337,58384.6871532337,58384.6871532337,5470.407967141568,5470.407967141568,5470.407967141568,52914.279186092135,52914.279186092135,52914.279186092135,0.0,0.0,0.0,103393.284554185,94060.22387852997,81555.33063706486,131326.58469580923,94058.6094403899,94061.59835329508,11951.027304604871,11951.027304604871,11951.027304604871,-7911.3083340990015,-7911.3083340990015,-7911.3083340990015,19862.335638703873,19862.335638703873,19862.335638703873,0.0,0.0,0.0,106011.25118313484,2019-10-01,18962.809588903703,21913.44716830219,35642.80481693189,18962.54686139463,18963.085443380027,9872.967805996012,9872.967805996012,9872.967805996012,-862.5944713680443,-862.5944713680443,-862.5944713680443,10735.562277364055,10735.562277364055,10735.562277364055,0.0,0.0,0.0,28835.777394899713
70,2019-11-01,44949.05555107458,45143.495963802416,97105.16198847562,44948.85891699032,44949.24054703198,26877.326363656925,26877.326363656925,26877.326363656925,-6826.216798023198,-6826.216798023198,-6826.216798023198,33703.54316168012,33703.54316168012,33703.54316168012,0.0,0.0,0.0,71826.38191473151,94224.38284252553,92770.71689358325,143225.11806382914,94220.97116622284,94226.80113693421,23564.364321388493,23564.364321388493,23564.364321388493,4532.547295466209,4532.547295466209,4532.547295466209,19031.817025922286,19031.817025922286,19031.817025922286,0.0,0.0,0.0,117788.74716391403,2019-11-01,19166.699630840925,18997.227231118784,33442.378891230685,19166.21792132196,19167.233773104224,7048.401491111818,7048.401491111818,7048.401491111818,514.4175602656015,514.4175602656015,514.4175602656015,6533.983930846217,6533.983930846217,6533.983930846217,0.0,0.0,0.0,26215.101121952743
71,2019-12-01,44891.4344060326,16801.848915862098,70518.26172868618,44891.1293608955,44891.70677916294,-1785.3828306804621,-1785.3828306804621,-1785.3828306804621,212.51644208673957,212.51644208673957,212.51644208673957,-1997.899272767203,-1997.899272767203,-1997.899272767203,0.0,0.0,0.0,43106.05157535213,94383.24635606963,67508.15700396939,114910.60776690744,94378.03012544342,94386.89419630588,-3991.2455228196973,-3991.2455228196973,-3991.2455228196973,57.508701829892395,57.508701829892395,57.508701829892395,-4048.75422464959,-4048.75422464959,-4048.75422464959,0.0,0.0,0.0,90392.00083324994,2019-12-01,19364.012574651137,15512.784052024268,28325.727954627593,19363.27670100167,19364.81330951592,2299.4581557482347,2299.4581557482347,2299.4581557482347,218.61395134343203,218.61395134343203,218.61395134343203,2080.844204404802,2080.844204404802,2080.844204404802,0.0,0.0,0.0,21663.47073039937
72,2020-01-01,44831.89255615589,-29605.017894950775,24686.985787818256,44831.483459165494,44832.280341186415,-47571.56163060597,-47571.56163060597,-47571.56163060597,-9965.185437093933,-9965.185437093933,-9965.185437093933,-37606.37619351203,-37606.37619351203,-37606.37619351203,0.0,0.0,0.0,-2739.669074450074,94547.40532006518,30898.22198633451,79905.21996815474,94540.0535071703,94552.32295136656,-39341.81697531634,-39341.81697531634,-39341.81697531634,-3622.202814835139,-3622.202814835139,-3622.202814835139,-35719.6141604812,-35719.6141604812,-35719.6141604812,0.0,0.0,0.0,55205.588344748845,2020-01-01,19567.90261658836,14646.00868954954,27672.798384630853,19566.80624248024,19568.989389192215,1513.8775028126997,1513.8775028126997,1513.8775028126997,538.2363197463894,538.2363197463894,538.2363197463894,975.6411830663103,975.6411830663103,975.6411830663103,0.0,0.0,0.0,21081.780119401057
73,2020-02-01,44772.350706279176,-15116.793537863723,37891.620844703124,44771.80525913227,44772.8798128764,-33155.52565662366,-33155.52565662366,-33155.52565662366,10607.244153710728,10607.244153710728,10607.244153710728,-43762.76981033438,-43762.76981033438,-43762.76981033438,0.0,0.0,0.0,11616.82504965552,94711.56428406073,36185.40549425046,84175.45795500568,94702.09535041584,94718.39479968589,-34612.45288963285,-34612.45288963285,-34612.45288963285,-524.0176765677719,-524.0176765677719,-524.0176765677719,-34088.43521306507,-34088.43521306507,-34088.43521306507,0.0,0.0,0.0,60099.111394427884,2020-02-01,19771.79265852558,12392.057817622903,25988.69619230501,19770.34066516481,19773.218509961767,-502.5446056716879,-502.5446056716879,-502.5446056716879,212.77268169212107,212.77268169212107,212.77268169212107,-715.317287363809,-715.317287363809,-715.317287363809,0.0,0.0,0.0,19269.248052853894
74,2020-03-01,44716.650266071934,-24244.284060333284,32656.302241529767,44715.943689783366,44717.32100472914,-40055.01306166177,-40055.01306166177,-40055.01306166177,212.51644208672894,212.51644208672894,212.51644208672894,-40267.52950374849,-40267.52950374849,-40267.52950374849,0.0,0.0,0.0,4661.637204410166,94865.13234715335,39494.29893254508,87022.02667312781,94853.55206645333,94873.68526240058,-31034.195101703648,-31034.195101703648,-31034.195101703648,57.508701826451826,57.508701826451826,57.508701826451826,-31091.703803530105,-31091.703803530105,-31091.703803530105,0.0,0.0,0.0,63830.937245449706,2020-03-01,19962.52850420879,6876.02597223374,20651.45136117459,19960.690376492297,19964.235798269503,-5854.066860725613,-5854.066860725613,-5854.066860725613,218.61395134380265,218.61395134380265,218.61395134380265,-6072.680812069416,-6072.680812069416,-6072.680812069416,0.0,0.0,0.0,14108.461643483177
75,2020-04-01,44657.10841619523,-39132.21516317007,14430.296672052114,44656.24583771323,44657.93531843611,-56752.975115392626,-56752.975115392626,-56752.975115392626,-9965.185437042157,-9965.185437042157,-9965.185437042157,-46787.789678350484,-46787.789678350484,-46787.789678350484,0.0,0.0,0.0,-12095.866699197395,95029.2913111489,37593.78255226039,86473.19112958595,95014.8550783257,95039.88113714405,-31730.87211409474,-31730.87211409474,-31730.87211409474,-3622.2028148224244,-3622.2028148224244,-3622.2028148224244,-28108.669299272307,-28108.669299272307,-28108.669299272307,0.0,0.0,0.0,63298.419197054165,2020-04-01,20166.418546146015,9858.70708150461,23382.82974563541,20164.195650558693,20168.51420311637,-3738.949237545225,-3738.949237545225,-3738.949237545225,538.2363197476803,538.2363197476803,538.2363197476803,-4277.185557292905,-4277.185557292905,-4277.185557292905,0.0,0.0,0.0,16427.46930860079
76,2020-05-01,44599.487271153244,-31982.196989944125,18951.75861788589,44598.3932776254,44600.47825518743,-52659.94814011318,-52659.94814011318,-52659.94814011318,-6826.216798035305,-6826.216798035305,-6826.216798035305,-45833.731342077874,-45833.731342077874,-45833.731342077874,0.0,0.0,0.0,-8060.460868959934,95188.15482469299,101847.81640727246,150599.14010961223,95171.377899702,95200.3197911065,31129.80311064692,31129.80311064692,31129.80311064692,4532.547295472176,4532.547295472176,4532.547295472176,26597.255815174743,26597.255815174743,26597.255815174743,0.0,0.0,0.0,126317.95793533992,2020-05-01,20363.731489956226,9566.040250685952,23154.31949468087,20361.034312750788,20366.17632794436,-4014.4122970641292,-4014.4122970641292,-4014.4122970641292,514.4175602652706,514.4175602652706,514.4175602652706,-4528.8298573294005,-4528.8298573294005,-4528.8298573294005,0.0,0.0,0.0,16349.319192892097
