,Date,HC_trend,HC_yhat_lower,HC_yhat_upper,HC_trend_lower,HC_trend_upper,HC_additive_terms,HC_additive_terms_lower,HC_additive_terms_upper,HC_weekly,HC_weekly_lower,HC_weekly_upper,HC_yearly,HC_yearly_lower,HC_yearly_upper,HC_multiplicative_terms,HC_multiplicative_terms_lower,HC_multiplicative_terms_upper,HC_yhat,DET_trend,DET_yhat_lower,DET_yhat_upper,DET_trend_lower,DET_trend_upper,DET_additive_terms,DET_additive_terms_lower,DET_additive_terms_upper,DET_weekly,DET_weekly_lower,DET_weekly_upper,DET_yearly,DET_yearly_lower,DET_yearly_upper,DET_multiplicative_terms,DET_multiplicative_terms_lower,DET_multiplicative_terms_upper,DET_yhat,DETI_ds,DETI_trend,DETI_yhat_lower,DETI_yhat_upper,DETI_trend_lower,DETI_trend_upper,DETI_additive_terms,DETI_additive_terms_lower,DETI_additive_terms_upper,DETI_weekly,DETI_weekly_lower,DETI_weekly_upper,DETI_yearly,DETI_yearly_lower,DETI_yearly_upper,DETI_multiplicative_terms,DETI_multiplicative_terms_lower,DETI_multiplicative_terms_upper,DETI_yhat
77,2020-06-01,44539.94542127654,45064.76001449953,99999.62830134598,44538.62997424162,44541.12803111176,28207.49917202314,28207.49917202314,28207.49917202314,2140.582762583767,2140.582762583767,2140.582762583767,26066.916409439382,26066.916409439382,26066.916409439382,0.0,0.0,0.0,72747.44459329968,95352.31378868854,75612.82529420203,123465.51542297122,95332.4903675697,95366.71870934141,3788.174305499685,3788.174305499685,3788.174305499685,13582.971647057664,13582.971647057664,13582.971647057664,-9794.797341557978,-9794.797341557978,-9794.797341557978,0.0,0.0,0.0,99140.48809418823,2020-06-01,20567.62153189345,9839.819126104558,22935.735323078352,20564.50620498781,20570.485078156158,-4446.766563105031,-4446.766563105031,-4446.766563105031,918.8515058537313,918.8515058537313,918.8515058537313,-5365.618068958763,-5365.618068958763,-5365.618068958763,0.0,0.0,0.0,16120.854968788417
78,2020-07-01,44482.32427623457,80600.37822862023,135464.29494908667,44480.80482695058,44483.647634676796,64351.353040588336,64351.353040588336,64351.353040588336,-9965.185437053005,-9965.185437053005,-9965.185437053005,74316.53847764134,74316.53847764134,74316.53847764134,0.0,0.0,0.0,108833.6773168229,95511.17730223264,59708.84533871784,106724.57074378466,95488.72990136033,95527.54118041229,-11431.142565364002,-11431.142565364002,-11431.142565364002,-3622.2028148200884,-3622.2028148200884,-3622.2028148200884,-7808.939750543914,-7808.939750543914,-7808.939750543914,0.0,0.0,0.0,84080.03473686863,2020-07-01,20764.93447570366,8683.630653273649,21611.10583143132,20761.293218203686,20768.233643939115,-5194.84167621003,-5194.84167621003,-5194.84167621003,538.2363197469742,538.2363197469742,538.2363197469742,-5733.077995957004,-5733.077995957004,-5733.077995957004,0.0,0.0,0.0,15570.09279949363
79,2020-08-01,44422.78242635785,86423.52506743862,140399.89869710934,44421.08987812601,44424.271441412435,67841.86543687589,67841.86543687589,67841.86543687589,10607.244153681164,10607.244153681164,10607.244153681164,57234.62128319474,57234.62128319474,57234.62128319474,0.0,0.0,0.0,112264.64786323374,95675.33626622817,81376.65302497598,127938.45055555568,95650.50946571697,95694.66318258275,9331.776535073457,9331.776535073457,9331.776535073457,-524.0176765251388,-524.0176765251388,-524.0176765251388,9855.794211598597,9855.794211598597,9855.794211598597,0.0,0.0,0.0,105007.11280130163,2020-08-01,20968.824517640882,10411.938125919198,24183.033269674957,20964.77168534042,20972.596664748573,-3674.0028222711057,-3674.0028222711057,-3674.0028222711057,212.77268169834497,212.77268169834497,212.77268169834497,-3886.7755039694516,-3886.7755039694516,-3886.7755039694516,0.0,0.0,0.0,17294.821695369777
80,2020-09-01,44363.24057648114,88945.26732232576,139916.6918855892,44361.36304386985,44364.98803597857,70248.02568988822,70248.02568988822,70248.02568988822,5470.407967178602,5470.407967178602,5470.407967178602,64777.61772270963,64777.61772270963,64777.61772270963,0.0,0.0,0.0,114611.26626636936,95839.49523022372,120306.4594602595,168263.5885250357,95811.2010681478,95861.19828201664,48615.21525913945,48615.21525913945,48615.21525913945,-7911.3083341153715,-7911.3083341153715,-7911.3083341153715,56526.52359325482,56526.52359325482,56526.52359325482,0.0,0.0,0.0,144454.71048936318,2020-09-01,21172.714559578104,21487.817309023263,35113.73971802056,21168.268941805974,21176.97696513541,6952.195431786265,6952.195431786265,6952.195431786265,-862.5944713712935,-862.5944713712935,-862.5944713712935,7814.789903157558,7814.789903157558,7814.789903157558,0.0,0.0,0.0,28124.90999136437
81,2020-10-01,44305.61943143917,34260.489437702425,88840.91047456507,44303.54346903323,44307.58751635577,19083.816372902744,19083.816372902744,19083.816372902744,-1639.349090388666,-1639.349090388666,-1639.349090388666,20723.16546329141,20723.16546329141,20723.16546329141,0.0,0.0,0.0,63389.43580434191,95998.35874376782,105953.0398158504,157060.61539791804,95968.00673391508,96022.39443195701,35274.628623579316,35274.628623579316,35274.628623579316,-6115.498818886625,-6115.498818886625,-6115.498818886625,41390.12744246594,41390.12744246594,41390.12744246594,0.0,0.0,0.0,131272.98736734714,2020-10-01,21370.02750338832,23110.09085193028,36593.613903048354,21365.139285537756,21374.856181224564,8677.766253159534,8677.766253159534,8677.766253159534,-1540.2975475392384,-1540.2975475392384,-1540.2975475392384,10218.063800698774,10218.063800698774,10218.063800698774,0.0,0.0,0.0,30047.793756547853
82,2020-11-01,44246.07758156246,13059.150919064494,66528.36811698157,44243.79540501342,44248.27447338241,-3457.4602192238794,-3457.4602192238794,-3457.4602192238794,212.5164420362036,212.5164420362036,212.5164420362036,-3669.9766612600833,-3669.9766612600833,-3669.9766612600833,0.0,0.0,0.0,40788.61736233858,96162.51770776337,91270.23634743376,137654.8572398345,96129.22169071462,96189.25570189828,19263.5874957024,19263.5874957024,19263.5874957024,57.50870187838352,57.50870187838352,57.50870187838352,19206.078793824017,19206.078793824017,19206.078793824017,0.0,0.0,0.0,115426.10520346576,2020-11-01,21573.91754532554,25140.126158455245,38323.07084920658,21568.613055689737,21579.120061453235,10125.63164311816,10125.63164311816,10125.63164311816,218.613951350912,218.613951350912,218.613951350912,9907.017691767247,9907.017691767247,9907.017691767247,0.0,0.0,0.0,31699.5491884437
83,2020-12-01,44188.45643652048,13678.206253258444,66766.1245519424,44185.97461838259,44190.930373015144,-3963.7653240626114,-3963.7653240626114,-3963.7653240626114,5470.407967171759,5470.407967171759,5470.407967171759,-9434.17329123437,-9434.17329123437,-9434.17329123437,0.0,0.0,0.0,40224.69111245787,96321.38122130744,41977.20048203741,91151.05327737625,96285.67753289948,96350.06355685304,-28210.593972046743,-28210.593972046743,-28210.593972046743,-7911.308334135175,-7911.308334135175,-7911.308334135175,-20299.28563791157,-20299.28563791157,-20299.28563791157,0.0,0.0,0.0,68110.7872492607,2020-12-01,21771.230489135756,18392.669271126942,31876.096371950203,21765.439746941716,21777.099123832402,3300.132391973818,3300.132391973818,3300.132391973818,-862.5944713717541,-862.5944713717541,-862.5944713717541,4162.7268633455715,4162.7268633455715,4162.7268633455715,0.0,0.0,0.0,25071.362881109573
84,2021-01-01,44128.91458664377,-4549.95204061222,49825.23715345942,44126.22700557865,44131.61772970893,-20191.96147409184,-20191.96147409184,-20191.96147409184,-6826.216798033812,-6826.216798033812,-6826.216798033812,-13365.744676058035,-13365.744676058035,-13365.744676058035,0.0,0.0,0.0,23936.953112551928,96485.540185303,46177.153361647644,93136.70192326322,96447.33784559768,96517.25365922466,-27153.642709788597,-27153.642709788597,-27153.642709788597,4532.547295513011,4532.547295513011,4532.547295513011,-31686.19000530161,-31686.19000530161,-31686.19000530161,0.0,0.0,0.0,69331.89747551442,2021-01-01,21975.120531072975,16064.989474994893,29470.4690234266,21968.598483642803,21981.529516427156,972.3564219304307,972.3564219304307,972.3564219304307,514.41756027218,514.41756027218,514.41756027218,457.93886165825074,457.93886165825074,457.93886165825074,0.0,0.0,0.0,22947.476953003406
85,2021-02-01,44069.37273676706,-288.6383464531886,54199.543251647876,44066.4041954702,44072.29827756685,-17986.79779407961,-17986.79779407961,-17986.79779407961,2140.5827625876786,2140.5827625876786,2140.5827625876786,-20127.380556667293,-20127.380556667293,-20127.380556667293,0.0,0.0,0.0,26082.574942687446,96649.69914929855,65137.27829607426,111097.58654334908,96607.54887693188,96684.4664062562,-7337.09865707932,-7337.09865707932,-7337.09865707932,13582.971647053175,13582.971647053175,13582.971647053175,-20920.070304132492,-20920.070304132492,-20920.070304132492,0.0,0.0,0.0,89312.60049221924,2021-02-01,22179.010573010197,14741.374176404568,28151.81906097121,22171.91342374415,22186.1076101116,-455.7798022930723,-455.7798022930723,-455.7798022930723,918.851505853326,918.851505853326,918.851505853326,-1374.6313081463982,-1374.6313081463982,-1374.6313081463982,0.0,0.0,0.0,21723.230770717124
86,2021-03-01,44015.59300139455,-21480.466557470307,31546.14506075295,44012.417483961144,44018.73677340478,-38180.91096837371,-38180.91096837371,-38180.91096837371,2140.582762590242,2140.582762590242,2140.582762590242,-40321.493730963964,-40321.493730963964,-40321.493730963964,0.0,0.0,0.0,5834.682033020836,96797.97176193971,56848.18324592033,106429.17909539459,96753.38928932261,96836.27928619382,-15771.482805973532,-15771.482805973532,-15771.482805973532,13582.971647053917,13582.971647053917,13582.971647053917,-29354.454453027447,-29354.454453027447,-29354.454453027447,0.0,0.0,0.0,81026.48895596618,2021-03-01,22363.1693205664,12234.502501869249,25806.708047280503,22355.54033244312,22370.732458359176,-3484.9427843912977,-3484.9427843912977,-3484.9427843912977,918.8515058529889,918.8515058529889,918.8515058529889,-4403.7942902442865,-4403.7942902442865,-4403.7942902442865,0.0,0.0,0.0,18878.226536175105
87,2021-04-01,43956.05115151784,-30131.369718258622,27347.587076015174,43952.61966464401,43959.41673030702,-45838.39925631488,-45838.39925631488,-45838.39925631488,-1639.3490903809627,-1639.3490903809627,-1639.3490903809627,-44199.05016593393,-44199.05016593393,-44199.05016593393,0.0,0.0,0.0,-1882.3481047970417,96962.13072593526,46584.05202961942,95093.88024627419,96913.90818715806,97003.22128938226,-26779.473158814748,-26779.473158814748,-26779.473158814748,-6115.498818860498,-6115.498818860498,-6115.498818860498,-20663.97433995425,-20663.97433995425,-20663.97433995425,0.0,0.0,0.0,70182.6575671205,2021-04-01,22567.059362503616,9854.281383485568,22635.49101368757,22558.76808792061,22575.35673308366,-6300.334276529587,-6300.334276529587,-6300.334276529587,-1540.2975475388678,-1540.2975475388678,-1540.2975475388678,-4760.036728990719,-4760.036728990719,-4760.036728990719,0.0,0.0,0.0,16266.725085974029
88,2021-05-01,43898.430006475865,-12577.976081064991,40656.31706180647,43894.80623306309,43901.99394610014,-29416.129925255816,-29416.129925255816,-29416.129925255816,10607.244153685193,10607.244153685193,10607.244153685193,-40023.37407894101,-40023.37407894101,-40023.37407894101,0.0,0.0,0.0,14482.300081220048,97120.99423947935,89621.45804586209,141672.02552119663,97069.72549561707,97165.24801426737,18897.98007941095,18897.98007941095,18897.98007941095,-524.0176765310456,-524.0176765310456,-524.0176765310456,19421.997755941997,19421.997755941997,19421.997755941997,0.0,0.0,0.0,116018.9743188903,2021-05-01,22764.372306313835,10743.171489568724,24322.253366297187,22755.430266391966,22773.13009427053,-5544.708273450155,-5544.708273450155,-5544.708273450155,212.7726816975658,212.7726816975658,212.7726816975658,-5757.48095514772,-5757.48095514772,-5757.48095514772,0.0,0.0,0.0,17219.66403286368
89,2021-06-01,43838.888156599154,57753.58197066738,109038.6470277923,43834.90357804916,43842.66968766737,39565.79574256456,39565.79574256456,39565.79574256456,5470.4079671289355,5470.4079671289355,5470.4079671289355,34095.38777543563,34095.38777543563,34095.38777543563,0.0,0.0,0.0,83404.6838991637,97285.1532034749,56747.34442709387,103905.84538344294,97230.72876981607,97332.72145499723,-17620.559851602207,-17620.559851602207,-17620.559851602207,-7911.30833411454,-7911.30833411454,-7911.30833411454,-9709.251517487666,-9709.251517487666,-9709.251517487666,0.0,0.0,0.0,79664.5933518727,2021-06-01,22968.26234825106,9846.189533543158,22879.571200222348,22958.667846188982,22977.801585818685,-6642.383379771982,-6642.383379771982,-6642.383379771982,-862.5944713679178,-862.5944713679178,-862.5944713679178,-5779.788908404064,-5779.788908404064,-5779.788908404064,0.0,0.0,0.0,16325.878968479079
90,2021-07-01,43781.267011557175,86313.66760019166,140940.57302480697,43777.0431516201,43785.264959631764,69551.28132394957,69551.28132394957,69551.28132394957,-1639.34909038886,-1639.34909038886,-1639.34909038886,71190.63041433845,71190.63041433845,71190.63041433845,0.0,0.0,0.0,113332.54833550676,97444.01671701897,56963.37944980035,103960.94606389376,97387.21557635556,97494.95496442636,-17343.019429476804,-17343.019429476804,-17343.019429476804,-6115.498818887294,-6115.498818887294,-6115.498818887294,-11227.520610589509,-11227.520610589509,-11227.520610589509,0.0,0.0,0.0,80100.99728754217,2021-07-01,23165.575292061272,9094.791596752168,22343.991086456517,23155.344338136212,23175.68568151576,-7508.82963356741,-7508.82963356741,-7508.82963356741,-1540.2975475395567,-1540.2975475395567,-1540.2975475395567,-5968.5320860278525,-5968.5320860278525,-5968.5320860278525,0.0,0.0,0.0,15656.745658493863
91,2021-08-01,43721.725161680464,61441.303111365814,114599.62121746108,43717.23593217107,43726.07439049027,44253.441192409584,44253.441192409584,44253.441192409584,212.5164420742213,212.5164420742213,212.5164420742213,44040.92475033536,44040.92475033536,44040.92475033536,0.0,0.0,0.0,87975.16635409005,97608.17568101453,90469.70270224173,137265.8871541562,97547.67925347637,97663.62088471896,15611.148225658566,15611.148225658566,15611.148225658566,57.50870184792666,57.50870184792666,57.50870184792666,15553.639523810642,15553.639523810642,15553.639523810642,0.0,0.0,0.0,113219.32390667309,2021-08-01,23369.465333998494,14237.152824923152,27387.360457299645,23358.744648261127,23380.26380817377,-2472.675031065104,-2472.675031065104,-2472.675031065104,218.6139513446414,218.6139513446414,218.6139513446414,-2691.288982409745,-2691.288982409745,-2691.288982409745,0.0,0.0,0.0,20896.79030293339
92,2021-09-01,43662.18331180376,59912.11986546602,116835.10521609927,43657.400558966634,43666.7475507297,44789.80694346001,44789.80694346001,44789.80694346001,-9965.18543708144,-9965.18543708144,-9965.18543708144,54754.99238054145,54754.99238054145,54754.99238054145,0.0,0.0,0.0,88451.99025526378,97772.33464501008,129141.00389354042,179061.12889951735,97706.19269474979,97830.685681906,56521.838455695135,56521.838455695135,56521.838455695135,-3622.202814833149,-3622.202814833149,-3622.202814833149,60144.04127052829,60144.04127052829,60144.04127052829,0.0,0.0,0.0,154294.1731007052,2021-09-01,23573.355375935716,25842.891567978746,39510.792898619424,23561.87961767063,23584.855687699153,8954.063832813814,8954.063832813814,8954.063832813814,538.2363197467948,538.2363197467948,538.2363197467948,8415.827513067017,8415.827513067017,8415.827513067017,0.0,0.0,0.0,32527.419208749532
93,2021-10-01,43604.562166761774,40646.80207830045,93120.51932133973,43599.50669534486,43609.392913655676,24248.236637010352,24248.236637010352,24248.236637010352,-6826.216798019822,-6826.216798019822,-6826.216798019822,31074.453435030173,31074.453435030173,31074.453435030173,0.0,0.0,0.0,67852.79880377212,97931.19815855418,114183.9526792838,162042.775429713,97861.01029664814,97993.73177614456,38792.24880470065,38792.24880470065,38792.24880470065,4532.54729547486,4532.54729547486,4532.54729547486,34259.701509225786,34259.701509225786,34259.701509225786,0.0,0.0,0.0,136723.44696325483,2021-10-01,23770.668319745928,28371.666344909438,41328.76618205313,23758.559176142702,23783.067401803317,10941.61468977923,10941.61468977923,10941.61468977923,514.4175602673977,514.4175602673977,514.4175602673977,10427.197129511833,10427.197129511833,10427.197129511833,0.0,0.0,0.0,34712.283009525156
94,2021-11-01,43545.02031688507,27081.230438001094,80838.48239432815,43539.69278003585,43550.12273399291,11009.741008523373,11009.741008523373,11009.741008523373,2140.5827625454613,2140.5827625454613,2140.5827625454613,8869.158245977911,8869.158245977911,8869.158245977911,0.0,0.0,0.0,54554.76132540844,98095.35712254973,107131.04197390817,153797.41421685764,98022.83665116371,98161.25900892045,32593.669687204616,32593.669687204616,32593.669687204616,13582.971647073158,13582.971647073158,13582.971647073158,19010.69804013145,19010.69804013145,19010.69804013145,0.0,0.0,0.0,130689.02680975434,2021-11-01,23974.558361683154,26892.3795172826,39992.96713603756,23961.84510960465,23987.819199376845,9720.720322154348,9720.720322154348,9720.720322154348,918.8515058582522,918.8515058582522,918.8515058582522,8801.868816296095,8801.868816296095,8801.868816296095,0.0,0.0,0.0,33695.2786838375
95,2021-12-01,43487.399171843084,-632.0790652247371,54417.77515424083,43481.75467055394,43492.8413006026,-16535.625106768344,-16535.625106768344,-16535.625106768344,-9965.185437058894,-9965.185437058894,-9965.185437058894,-6570.439669709451,-6570.439669709451,-6570.439669709451,0.0,0.0,0.0,26951.77406507474,98254.22063609381,54330.2781290734,104052.67021268042,98178.98800465773,98323.99528583665,-18494.943202680886,-18494.943202680886,-18494.943202680886,-3622.202814835587,-3622.202814835587,-3622.202814835587,-14872.740387845302,-14872.740387845302,-14872.740387845302,0.0,0.0,0.0,79759.27743341294,2021-12-01,24171.871305493365,21508.010007886074,35138.65883625942,24158.59616840987,24185.92550326143,3984.0574498976503,3984.0574498976503,3984.0574498976503,538.2363197480512,538.2363197480512,538.2363197480512,3445.821130149599,3445.821130149599,3445.821130149599,0.0,0.0,0.0,28155.928755391014
96,2022-01-01,43427.85732196638,6218.353314575522,60194.9114316201,43421.938770832334,43433.5368293729,-10588.913737800141,-10588.913737800141,-10588.913737800141,10607.244153687028,10607.244153687028,10607.244153687028,-21196.157891487168,-21196.157891487168,-21196.157891487168,0.0,0.0,0.0,32838.94358416624,98418.37960008936,42261.11178437769,90051.8144223547,98339.49382116924,98491.30693822325,-33445.51766362909,-33445.51766362909,-33445.51766362909,-524.0176765344485,-524.0176765344485,-524.0176765344485,-32921.49998709465,-32921.49998709465,-32921.49998709465,0.0,0.0,0.0,64972.86193646027,2022-01-01,24375.761347430587,18427.11854748479,32041.053641229282,24361.86303006328,24390.47324333645,814.2712842355768,814.2712842355768,814.2712842355768,212.7726816977175,212.7726816977175,212.7726816977175,601.4986025378594,601.4986025378594,601.4986025378594,0.0,0.0,0.0,25190.032631666163
97,2022-02-01,43368.31547208967,-7270.489779522911,46974.383461037694,43362.147020651355,43374.31732031037,-22591.619722645926,-22591.619722645926,-22591.619722645926,5470.407967122517,5470.407967122517,5470.407967122517,-28062.027689768445,-28062.027689768445,-28062.027689768445,0.0,0.0,0.0,20776.695749443745,98582.53856408491,40534.56741130594,90943.0392446057,98499.880235486,98659.34821781717,-33250.90131949521,-33250.90131949521,-33250.90131949521,-7911.308334134083,-7911.308334134083,-7911.308334134083,-25339.592985361123,-25339.592985361123,-25339.592985361123,0.0,0.0,0.0,65331.6372445897,2022-02-01,24579.65138936781,16046.61199778636,29628.766416790426,24564.924218026354,24595.016238613982,-2043.1318242580446,-2043.1318242580446,-2043.1318242580446,-862.5944713683948,-862.5944713683948,-862.5944713683948,-1180.5373528896498,-1180.5373528896498,-1180.5373528896498,0.0,0.0,0.0,22536.519565109764
98,2022-03-01,43314.53573671717,-19404.317492950504,36352.27464792404,43308.09913704403,43320.77144293572,-34671.95641958175,-34671.95641958175,-34671.95641958175,5470.40796712251,5470.40796712251,5470.40796712251,-40142.36438670426,-40142.36438670426,-40142.36438670426,0.0,0.0,0.0,8642.579317135416,98730.81117672607,38805.623442764016,86984.43445065201,98642.20346139073,98810.26721890525,-35402.30336022419,-35402.30336022419,-35402.30336022419,-7911.308334118473,-7911.308334118473,-7911.308334118473,-27490.995026105724,-27490.995026105724,-27490.995026105724,0.0,0.0,0.0,63328.50781650188,2022-03-01,24763.810136924014,14059.867410770317,27491.467750945892,24748.36601566842,24779.767608071852,-3619.270704204379,-3619.270704204379,-3619.270704204379,-862.5944713676688,-862.5944713676688,-862.5944713676688,-2756.6762328367104,-2756.6762328367104,-2756.6762328367104,0.0,0.0,0.0,21144.539432719634
99,2022-04-01,43254.99388684045,-32957.239759016935,20116.615458693224,43248.21496578153,43261.48918397829,-48252.466809048245,-48252.466809048245,-48252.466809048245,-6826.216798031932,-6826.216798031932,-6826.216798031932,-41426.25001101632,-41426.25001101632,-41426.25001101632,0.0,0.0,0.0,-4997.472922207795,98894.97014072163,67249.95007431615,112998.51436211084,98802.20134430334,98981.02535831582,-8788.339988195281,-8788.339988195281,-8788.339988195281,4532.5472954808265,4532.5472954808265,4532.5472954808265,-13320.88728367611,-13320.88728367611,-13320.88728367611,0.0,0.0,0.0,90106.63015252636,2022-04-01,24967.70017886123,13601.77722988834,26618.677402179135,24951.425790569032,24984.312104797234,-4776.230246735565,-4776.230246735565,-4776.230246735565,514.417560267067,514.417560267067,514.417560267067,-5290.647807002631,-5290.647807002631,-5290.647807002631,0.0,0.0,0.0,20191.469932125663
100,2022-05-01,43197.37274179848,-15757.07450784248,38722.686260249786,43190.3225912639,43204.18068561032,-33947.70879941229,-33947.70879941229,-33947.70879941229,212.51644206774205,212.51644206774205,212.51644206774205,-34160.225241480024,-34160.225241480024,-34160.225241480024,0.0,0.0,0.0,9249.663942386185,99053.8336542657,86643.71846029468,135867.1653316503,98957.69194037162,99144.27076847428,12182.013367417847,12182.013367417847,12182.013367417847,57.50870185547141,57.50870185547141,57.50870185547141,12124.504665562376,12124.504665562376,12124.504665562376,0.0,0.0,0.0,111235.84702168356,2022-05-01,25165.013122671447,11864.044450680114,24514.20892676254,25147.935216651214,25182.602223400576,-6772.048896967366,-6772.048896967366,-6772.048896967366,218.6139513454584,218.6139513454584,218.6139513454584,-6990.662848312823,-6990.662848312823,-6990.662848312823,0.0,0.0,0.0,18392.964225704083
101,2022-06-01,43137.83089192176,48692.03772559289,102901.4120760924,43130.52050971453,43145.012131284726,31928.84723115342,31928.84723115342,31928.84723115342,-9965.185437051361,-9965.185437051361,-9965.185437051361,41894.03266820478,41894.03266820478,41894.03266820478,0.0,0.0,0.0,75066.67812307518,99217.99261826125,61911.186259486894,111081.29191206064,99117.50611563944,99312.50645491717,-13194.132950046564,-13194.132950046564,-13194.132950046564,-3622.2028148157615,-3622.2028148157615,-3622.2028148157615,-9571.930135230801,-9571.930135230801,-9571.930135230801,0.0,0.0,0.0,86023.85966821469,2022-06-01,25368.903164608673,12860.856071496148,26929.778345247756,25350.996219869994,25387.54607593327,-5633.898860652961,-5633.898860652961,-5633.898860652961,538.2363197466735,538.2363197466735,538.2363197466735,-6172.135180399634,-6172.135180399634,-6172.135180399634,0.0,0.0,0.0,19735.004303955713
102,2022-07-01,43080.20974687979,76898.03673902557,131360.13970453097,43072.600299920916,43087.7524278981,60854.064634944356,60854.064634944356,60854.064634944356,-6826.216798018077,-6826.216798018077,-6826.216798018077,67680.28143296244,67680.28143296244,67680.28143296244,0.0,0.0,0.0,103934.27438182414,99376.85613180533,66092.51964743366,114115.1691594903,99273.06693412532,99473.69991923949,-9992.676771924887,-9992.676771924887,-9992.676771924887,4532.547295479332,4532.547295479332,4532.547295479332,-14525.22406740422,-14525.22406740422,-14525.22406740422,0.0,0.0,0.0,89384.17935988044,2022-07-01,25566.216108418885,13302.404947679743,26570.137419133094,25547.507396793753,25585.722084543035,-5654.455767937122,-5654.455767937122,-5654.455767937122,514.4175602683265,514.4175602683265,514.4175602683265,-6168.873328205449,-6168.873328205449,-6168.873328205449,0.0,0.0,0.0,19911.760340481764
103,2022-08-01,43020.66789700308,49521.516251376874,103950.10587522748,43012.64626906978,43028.688493351656,32918.60214812587,32918.60214812587,32918.60214812587,2140.5827626006285,2140.5827626006285,2140.5827626006285,30778.019385525244,30778.019385525244,30778.019385525244,0.0,0.0,0.0,75939.27004512894,99541.01509580089,110844.31680182977,159298.320205346,99432.61147932148,99643.55079904041,34913.10955404291,34913.10955404291,34913.10955404291,13582.971647045679,13582.971647045679,13582.971647045679,21330.137906997228,21330.137906997228,21330.137906997228,0.0,0.0,0.0,134454.12464984378,2022-08-01,25770.106150356107,18654.43990864271,31832.088807975284,25750.568619772694,25789.85542418454,-559.2267785168002,-559.2267785168002,-559.2267785168002,918.8515058518415,918.8515058518415,918.8515058518415,-1478.0782843686418,-1478.0782843686418,-1478.0782843686418,0.0,0.0,0.0,25210.879371839306
